"2023/03/01, 00:00:00",0.7368581757591993,3.54492985649604
"2023/04/01, 00:00:00",1.1835754570123629,6.373773248699007
"2023/05/01, 00:00:00",1.63381850231992,9.054076339978824
"2023/06/01, 00:00:00",2.082336634486989,11.514538137021432
"2023/07/01, 00:00:00",2.462824371110764,13.403870688629565
"2023/08/01, 00:00:00",2.7519895356035486,14.683792394869426
"2023/09/01, 00:00:00",2.87772107697132,15.141995665843611
"2023/10/01, 00:00:00",2.8050306580509057,14.733457990251459
"2023/11/01, 00:00:00",2.5678257683063537,13.618042025247243
"2023/12/01, 00:00:00",2.32577801003971,12.513812690958316
"2024/01/01, 00:00:00",2.224259708467948,12.151854632185733
"2024/02/01, 00:00:00",2.330219803124657,12.854490688912614
